Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00062","ACTB","7","Actin Beta","Actin, Cytoplasmic 1","ENSG00000075624","P60709","0.0382062","0.0599082","1.0","By_ingredient","0.1799"
"SMTT00071","ACVRL1","12","Activin A Receptor Like Type 1","Serine/threonine-protein Kinase Receptor R3","ENSG00000139567","P37023","0.0377941","0.0794099","1.0","By_ingredient","0.1965"
"SMTT00089","ADCY2","None","adenylate cyclase 2","Adenylate Cyclase Type 2","ENSG00000078295","Q08462","0.0192887","0.038405","1.0","By_ingredient","0.1794"
"SMTT00102","ADRA1A","None","adrenoceptor alpha 1A","Alpha-1A Adrenergic Receptor","ENSG00000120907","P35348","2.10548e-11","7.50565e-09","4.26875e-06","By_ingredient","5.6463"
"SMTT00103","ADRA2A","None","adrenoceptor alpha 2A","Alpha-2A Adrenergic Receptor","ENSG00000150594","P08913","8.65845e-08","1.18833e-05","0.0358043","By_ingredient","3.953"
"SMTT00104","ADRA2B","2","Adrenoceptor Alpha 2B","Alpha-2B Adrenergic Receptor","ENSG00000274286","P18089","5.60437e-05","0.00215723","1.0","By_ingredient","2.0722"
"SMTT00105","ADRB1","None","adrenoceptor beta 1","Beta-1 Adrenergic Receptor","ENSG00000043591","P08588","2.09416e-06","0.00016844","0.865977","By_ingredient","3.3929"
"SMTT00106","ADRB2","None","adrenoceptor beta 2","Beta-2 Adrenergic Receptor","ENSG00000169252","P07550","5.87128e-07","5.86304e-05","0.242789","By_ingredient","7.5382"
"SMTT00111","AFG3L2","18","AFG3 Like Matrix AAA Peptidase Subunit 2","AFG3-like Protein 2","ENSG00000141385","Q9Y4W6","0.0377941","0.0794099","1.0","By_ingredient","0.1787"
"SMTT00125","AGXT","2","Alanine--glyoxylate And Serine--pyruvate Aminotransferase","Serine--pyruvate Aminotransferase","ENSG00000172482","P21549","0.0405191","0.082294","1.0","By_ingredient","0.4706"
"SMTT00126","AHCY","20","Adenosylhomocysteinase","Adenosylhomocysteinase","ENSG00000101444","P23526","0.0147707","0.0548641","1.0","By_ingredient","0.3127"
"SMTT00129","AHR","None","aryl hydrocarbon receptor","Aryl Hydrocarbon Receptor","ENSG00000106546","P35869","0.0246552","0.0588752","1.0","By_ingredient","0.4687"
"SMTT00139","AKR1B1","None","aldo-keto reductase family 1 member B","Aldose Reductase","ENSG00000085662","P15121","0.0221828","0.0418798","1.0","By_ingredient","1.008"
"SMTT00140","AKR1C1","None","aldo-keto reductase family 1 member C1","Aldo-keto Reductase Family 1 Member C1","ENSG00000187134","Q04828","0.00109902","0.00776567","1.0","By_ingredient","0.5863"
"SMTT00142","AKR1C3","None","aldo-keto reductase family 1 member C3","Aldo-keto Reductase Family 1 Member C3","ENSG00000196139","P42330","0.00730848","0.0228688","1.0","By_ingredient","0.4673"
"SMTT00144","AKT1","14","AKT Serine/threonine Kinase 1","RAC-alpha Serine/threonine-protein Kinase","ENSG00000142208","P31749","5.24746e-07","2.98957e-05","0.0463995","By_ingredient","2.1614"
"SMTT00147","ALAD","9","Aminolevulinate Dehydratase","Delta-aminolevulinic Acid Dehydratase","ENSG00000148218","P13716","0.0021481","0.0245199","1.0","By_ingredient","0.501"
"SMTT00148","ALAS1","None","5'-aminolevulinate synthase 1","5-aminolevulinate Synthase, Nonspecific, Mitochondrial","ENSG00000023330","P13196","0.00216997","0.0123174","1.0","By_ingredient","0.3487"
"SMTT00149","ALAS2","X","5'-aminolevulinate Synthase 2","5-aminolevulinate Synthase, Erythroid-specific, Mitochondrial","ENSG00000158578","P22557","0.00528756","0.0193925","1.0","By_ingredient","0.3454"
"SMTT00150","ALB","4","Albumin","Serum Albumin","ENSG00000163631","P02768","0.0567599","0.0796918","1.0","By_ingredient","0.2024"
"SMTT00153","ALDH2","12","Aldehyde Dehydrogenase 2 Family Member","Aldehyde Dehydrogenase, Mitochondrial","ENSG00000111275","P05091","0.00395972","0.0168788","1.0","By_ingredient","0.4845"
"SMTT00156","ALDH4A1","1","Aldehyde Dehydrogenase 4 Family Member A1","Delta-1-pyrroline-5-carboxylate Dehydrogenase, Mitochondrial","ENSG00000159423","P30038","0.0246554","0.0664953","1.0","By_ingredient","0.3396"
"SMTT00160","ALDOA","16","Aldolase, Fructose-bisphosphate A","Fructose-bisphosphate Aldolase A","ENSG00000149925|ENSG00000285043","P04075","0.0246554","0.0664953","1.0","By_ingredient","0.3318"
"SMTT00175","ALOX5","None","arachidonate 5-lipoxygenase","Arachidonate 5-lipoxygenase","ENSG00000012779","P09917","1.30485e-06","5.96542e-05","0.114894","By_ingredient","1.1066"
"SMTT00184","AMD1","None","adenosylmethionine decarboxylase 1","S-adenosylmethionine Decarboxylase Proenzyme","ENSG00000123505","P17707","0.00528756","0.0193925","1.0","By_ingredient","0.325"
"SMTT00194","AMY2A","None","amylase, alpha 2A (pancreatic)","Pancreatic Alpha-amylase","ENSG00000243480","P04746","0.00731587","0.0228688","1.0","By_ingredient","0.5196"
"SMTT00203","ANKRD11","16","Ankyrin Repeat Domain 11","None","ENSG00000167522","None","0.0190787","0.0603271","1.0","By_ingredient","0.2174"
"SMTT00214","ANTXR2","4","Anthrax Toxin Receptor 2","Anthrax Toxin Receptor 2","ENSG00000163297","P58335","0.0192887","0.038405","1.0","By_ingredient","0.1827"
"SMTT00227","APC","5","APC, WNT Signaling Pathway Regulator","None","ENSG00000134982","None","0.0192887","0.038405","1.0","By_ingredient","0.1649"
"SMTT00232","APOB","2","Apolipoprotein B","None","ENSG00000084674","None","0.00357049","0.0160937","1.0","By_ingredient","0.4221"
"SMTT00234","APOC3","11","Apolipoprotein C3","Apolipoprotein C-III","ENSG00000110245","P02656","0.0178273","0.0585289","1.0","By_ingredient","0.4902"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.0161434","0.0568395","1.0","By_ingredient","0.6807"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.873761","0.889175","1.0","By_ingredient","12.9561"
"SMTT00272","ASL","7","Argininosuccinate Lyase","Argininosuccinate Lyase","ENSG00000126522","P04424","0.00107603","0.0163431","1.0","By_ingredient","0.3429"
"SMTT00282","ATF2","None","activating transcription factor 2","Cyclic AMP-dependent Transcription Factor ATF-2","ENSG00000115966","P15336","0.110306","0.135612","1.0","By_ingredient","0.1607"
"SMTT00287","ATM","11","ATM Serine/threonine Kinase","Serine-protein Kinase ATM","ENSG00000149311","Q13315","0.0323695","0.0742945","1.0","By_ingredient","0.3369"
"SMTT00294","ATP2A2","12","ATPase Sarcoplasmic/endoplasmic Reticulum Ca2+ Transporting 2","Sarcoplasmic/endoplasmic Reticulum Calcium ATPase 2","ENSG00000174437","P16615","0.0246554","0.0664953","1.0","By_ingredient","0.4483"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.00618031","0.0295392","1.0","By_ingredient","0.4656"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","4.92469e-12","1.57547e-09","4.3483e-07","By_ingredient","4.8158"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","3.72936e-06","0.000268435","1.0","By_ingredient","2.9416"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.000340985","0.0034183","1.0","By_ingredient","1.1603"
"SMTT00369","BDNF","11","Brain Derived Neurotrophic Factor","Brain-derived Neurotrophic Factor","ENSG00000176697","P23560","0.0251512","0.0452573","1.0","By_ingredient","0.3421"
"SMTT00379","BIRC3","11","Baculoviral IAP Repeat Containing 3","None","ENSG00000023445","None","0.0309483","0.0727825","1.0","By_ingredient","0.5311"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","0.00395972","0.0168788","1.0","By_ingredient","0.4277"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.110306","0.135612","1.0","By_ingredient","0.1452"
"SMTT00391","BMPER","7","BMP Binding Endothelial Regulator","None","ENSG00000164619","None","0.0190787","0.0603271","1.0","By_ingredient","0.2589"
"SMTT00425","C3","19","Complement C3","Complement C3","ENSG00000125730","P01024","0.0567599","0.0796918","1.0","By_ingredient","0.3589"
"SMTT00428","C5","9","Complement C5","Complement C5","ENSG00000106804","P01031","0.0382062","0.0599082","1.0","By_ingredient","0.3503"
"SMTT00434","CA1","None","carbonic anhydrase 1","Carbonic Anhydrase 1","ENSG00000133742","P00915","0.309429","0.339689","1.0","By_ingredient","0.187"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","3.2615e-12","1.36923e-09","1.34869e-06","By_ingredient","16.835"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.835411","0.853746","1.0","By_ingredient","2.2565"
"SMTT00464","CAMK4","None","calcium/calmodulin dependent protein kinase IV","Calcium/calmodulin-dependent Protein Kinase Type IV","ENSG00000152495","Q16566","0.0567599","0.0796918","1.0","By_ingredient","0.1929"
"SMTT00477","CASP1","None","caspase 1","Caspase-1","ENSG00000137752","P29466","0.0567599","0.0796918","1.0","By_ingredient","0.3565"
"SMTT00479","CASP14","19","Caspase 14","None","ENSG00000105141","None","0.0190787","0.0603271","1.0","By_ingredient","0.2443"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","7.35828e-10","1.81659e-07","0.000304279","By_ingredient","4.3033"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.144308","0.170296","1.0","By_ingredient","0.1512"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","0.0112719","0.0500184","1.0","By_ingredient","0.908"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","3.57085e-10","9.47154e-08","0.000147661","By_ingredient","2.3923"
"SMTT00490","CAV1","7","Caveolin 1","None","ENSG00000105974","None","0.00962098","0.026278","1.0","By_ingredient","0.3127"
"SMTT00494","CBS","21","Cystathionine-beta-synthase","Cystathionine Beta-synthase","ENSG00000160200","P35520","0.0408933","0.0825801","1.0","By_ingredient","0.3293"
"SMTT00515","CCL11","None","C-C motif chemokine ligand 11","Eotaxin","ENSG00000172156","P51671","0.0178273","0.0585289","1.0","By_ingredient","0.4058"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.00023622","0.00600784","1.0","By_ingredient","1.1544"
"SMTT00517","CCL3","None","C-C motif chemokine ligand 3","C-C Motif Chemokine 3","ENSG00000277632","P10147","0.000359921","0.00796047","1.0","By_ingredient","0.5375"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.959553","0.966222","1.0","By_ingredient","5.3011"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","1.31257e-07","1.02007e-05","0.0115778","By_ingredient","1.6249"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.00216997","0.0123174","1.0","By_ingredient","0.3354"
"SMTT00535","CD247","1","CD247 Molecule","T-cell Surface Glycoprotein CD3 Zeta Chain","ENSG00000198821","P20963","0.0190787","0.0599082","1.0","By_ingredient","0.2232"
"SMTT00537","CD274","None","CD274 molecule","Programmed Cell Death 1 Ligand 1","ENSG00000120217","Q9NZQ7","0.0147707","0.0548641","1.0","By_ingredient","0.3581"
"SMTT00541","CD36","7","CD36 Molecule","None","ENSG00000135218","None","0.110306","0.135612","1.0","By_ingredient","0.4022"
"SMTT00546","CD40","20","CD40 Molecule","Tumor Necrosis Factor Receptor Superfamily Member 5","ENSG00000101017","P25942","0.092803","0.117451","1.0","By_ingredient","0.1849"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","6.44737e-07","3.60285e-05","0.059303","By_ingredient","0.6932"
"SMTT00552","CD80","None","CD80 molecule","T-lymphocyte Activation Antigen CD80","ENSG00000121594","P33681","0.00962098","0.026278","1.0","By_ingredient","0.5528"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.00455045","0.0228688","1.0","By_ingredient","0.7116"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.00193379","0.0114304","1.0","By_ingredient","0.6284"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.0016468","0.0212854","1.0","By_ingredient","8.6702"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","1.9862e-05","0.000461617","1.0","By_ingredient","0.9624"
"SMTT00574","CDK6","7","Cyclin Dependent Kinase 6","Cyclin-dependent Kinase 6","ENSG00000105810","Q00534","0.0122131","0.0295392","1.0","By_ingredient","0.3179"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.00021353","0.00247866","1.0","By_ingredient","1.2365"
"SMTT00580","CDKN2A","9","Cyclin Dependent Kinase Inhibitor 2A","None","ENSG00000147889","None","0.00528756","0.0193925","1.0","By_ingredient","0.3177"
"SMTT00611","CES1","None","carboxylesterase 1","Liver Carboxylesterase 1","ENSG00000198848","P23141","0.0192887","0.038405","1.0","By_ingredient","0.3844"
"SMTT00612","CETP","16","Cholesteryl Ester Transfer Protein","Cholesteryl Ester Transfer Protein","ENSG00000087237","P11597","0.0382062","0.0599082","1.0","By_ingredient","0.1493"
"SMTT00622","CFTR","7","Cystic Fibrosis Transmembrane Conductance Regulator","Cystic Fibrosis Transmembrane Conductance Regulator","ENSG00000001626","P13569","0.00710947","0.041619","1.0","By_ingredient","0.7176"
"SMTT00628","CHEK2","22","Checkpoint Kinase 2","Serine/threonine-protein Kinase Chk2","ENSG00000183765","O96017","0.0178273","0.0585289","1.0","By_ingredient","0.3333"
"SMTT00629","CHKB","22","Choline Kinase Beta","None","ENSG00000100288","None","0.0382062","0.0599082","1.0","By_ingredient","0.2239"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","7.77952e-34","4.07213e-30","3.21698e-28","By_ingredient","15.9865"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","7.42303e-25","1.59045e-21","3.06957e-19","By_ingredient","11.9651"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","2.4941e-12","1.07027e-09","1.03136e-06","By_ingredient","3.5896"
"SMTT00654","CHUK","10","Conserved Helix-loop-helix Ubiquitous Kinase","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Alpha","ENSG00000213341","O15111","0.00321244","0.0160937","1.0","By_ingredient","0.4766"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.00385802","0.0328001","1.0","By_ingredient","0.7074"
"SMTT00726","COL3A1","2","Collagen Type III Alpha 1 Chain","Collagen Alpha-1(III) Chain","ENSG00000168542","P02461","0.127472","0.153202","1.0","By_ingredient","0.1567"
"SMTT00728","COL4A2","13","Collagen Type IV Alpha 2 Chain","None","ENSG00000134871","None","0.0192887","0.038405","1.0","By_ingredient","0.1804"
"SMTT00739","COL7A1","3","Collagen Type VII Alpha 1 Chain","None","ENSG00000114270","None","0.00321244","0.0304786","1.0","By_ingredient","0.6332"
"SMTT00770","CPA1","7","Carboxypeptidase A1","Carboxypeptidase A1","ENSG00000091704","P15085","0.0178273","0.0585289","1.0","By_ingredient","0.3561"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.0251512","0.0452573","1.0","By_ingredient","0.5141"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.00216997","0.0123174","1.0","By_ingredient","0.3336"
"SMTT00811","CSF2","None","colony stimulating factor 2","Granulocyte-macrophage Colony-stimulating Factor","ENSG00000164400","P04141","0.110306","0.135612","1.0","By_ingredient","0.3301"
"SMTT00826","CTH","1","Cystathionine Gamma-lyase","Cystathionine Gamma-lyase","ENSG00000116761","P32929","0.0332155","0.0749569","1.0","By_ingredient","0.4905"
"SMTT00828","CTLA4","2","Cytotoxic T-lymphocyte Associated Protein 4","Cytotoxic T-lymphocyte Protein 4","ENSG00000163599","P16410","0.0382062","0.0599082","1.0","By_ingredient","0.1822"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.0220388","0.0452573","1.0","By_ingredient","0.5994"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","2.60981e-05","0.000566761","1.0","By_ingredient","0.6416"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.000105848","0.00151792","1.0","By_ingredient","1.9372"
"SMTT00849","CXCL10","None","C-X-C motif chemokine ligand 10","C-X-C Motif Chemokine 10","ENSG00000169245","P02778","0.0143722","0.038405","1.0","By_ingredient","0.5293"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.00143261","0.0114304","1.0","By_ingredient","2.1595"
"SMTT00858","CYCS","7","Cytochrome C, Somatic","Cytochrome C","ENSG00000172115","P99999","0.00695102","0.0413532","1.0","By_ingredient","0.6758"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.0289743","0.0497706","1.0","By_ingredient","0.3599"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.00168286","0.0104564","1.0","By_ingredient","1.5772"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","0.00033648","0.00339231","1.0","By_ingredient","1.1815"
"SMTT00867","CYP1B1","2","Cytochrome P450 Family 1 Subfamily B Member 1","Cytochrome P450 1B1","ENSG00000138061","Q16678","0.00528756","0.0193925","1.0","By_ingredient","0.3481"
"SMTT00874","CYP2A6","19","Cytochrome P450 Family 2 Subfamily A Member 6","Cytochrome P450 2A6","ENSG00000255974","P11509","0.0192887","0.038405","1.0","By_ingredient","0.1885"
"SMTT00875","CYP2B6","None","cytochrome P450 family 2 subfamily B member 6","Cytochrome P450 2B6","ENSG00000197408","P20813","0.177014","0.203965","1.0","By_ingredient","0.4018"
"SMTT00879","CYP2D6","None","cytochrome P450 family 2 subfamily D member 6","Cytochrome P450 2D6","ENSG00000100197","P10635","0.0382062","0.0599082","1.0","By_ingredient","0.2202"
"SMTT00880","CYP2E1","None","cytochrome P450 family 2 subfamily E member 1","Cytochrome P450 2E1","ENSG00000130649","P05181","4.03873e-05","0.000778576","1.0","By_ingredient","1.1028"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.00283976","0.0144124","1.0","By_ingredient","1.044"
"SMTT00895","DAO","12","D-amino Acid Oxidase","D-amino-acid Oxidase","ENSG00000110887","P14920","0.00384602","0.032733","1.0","By_ingredient","0.5509"
"SMTT00920","DDIT3","12","DNA Damage Inducible Transcript 3","None","ENSG00000175197","None","0.0485619","0.0894839","1.0","By_ingredient","0.4918"
"SMTT00930","DECR1","None","2,4-dienoyl-CoA reductase 1","2,4-dienoyl-CoA Reductase, Mitochondrial","ENSG00000104325","Q16698","0.00920413","0.046064","1.0","By_ingredient","0.5713"
"SMTT00971","DMPK","19","DM1 Protein Kinase","Myotonin-protein Kinase","ENSG00000104936","Q09013","0.0377941","0.0794099","1.0","By_ingredient","0.1753"
"SMTT01000","DNPEP","None","aspartyl aminopeptidase","Aspartyl Aminopeptidase","ENSG00000123992","Q9ULA0","0.0192887","0.038405","1.0","By_ingredient","0.1862"
"SMTT01018","DRD1","None","dopamine receptor D1","D(1A) Dopamine Receptor","ENSG00000184845","P21728","0.0120585","0.0504724","1.0","By_ingredient","1.7309"
"SMTT01033","DUOX2","15","Dual Oxidase 2","None","ENSG00000140279","None","0.000772452","0.00603726","1.0","By_ingredient","0.6821"
"SMTT01057","EDN1","6","Endothelin 1","Endothelin-1","ENSG00000078401","P05305","0.208473","0.23631","1.0","By_ingredient","0.3319"
"SMTT01069","EGF","4","Epidermal Growth Factor","Pro-epidermal Growth Factor","ENSG00000138798","P01133","0.144308","0.170296","1.0","By_ingredient","0.1478"
"SMTT01070","EGFR","7","Epidermal Growth Factor Receptor","Epidermal Growth Factor Receptor","ENSG00000146648","P00533","0.00946889","0.0260706","1.0","By_ingredient","0.609"
"SMTT01071","EGLN1","1","Egl-9 Family Hypoxia Inducible Factor 1","Egl Nine Homolog 1","ENSG00000135766","Q9GZT9","0.0567599","0.0796918","1.0","By_ingredient","0.1902"
"SMTT01073","EHHADH","3","Enoyl-CoA Hydratase And 3-hydroxyacyl CoA Dehydrogenase","Peroxisomal Bifunctional Enzyme","ENSG00000113790","Q08426","0.0382062","0.0599082","1.0","By_ingredient","0.1637"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","1.61506e-05","0.000398263","1.0","By_ingredient","1.114"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.00216997","0.0123174","1.0","By_ingredient","0.3623"
"SMTT01104","ENPEP","None","glutamyl aminopeptidase","Glutamyl Aminopeptidase","ENSG00000138792","Q07075","0.0382062","0.0599082","1.0","By_ingredient","0.1709"
"SMTT01108","EP300","22","E1A Binding Protein P300","None","ENSG00000100393","None","0.0567599","0.0796918","1.0","By_ingredient","0.3634"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.000136373","0.0018157","1.0","By_ingredient","0.4763"
"SMTT01125","ERBB3","12","Erb-b2 Receptor Tyrosine Kinase 3","None","ENSG00000065361","None","0.0192887","0.038405","1.0","By_ingredient","0.1519"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.00446287","0.0345655","1.0","By_ingredient","15.6996"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.53867","0.570521","1.0","By_ingredient","5.5104"
"SMTT01161","EYS","6","Eyes Shut Homolog (Drosophila)","None","ENSG00000188107","None","0.0377941","0.0794099","1.0","By_ingredient","0.23"
"SMTT01166","F13A1","6","Coagulation Factor XIII A Chain","Coagulation Factor XIII A Chain","ENSG00000124491","P00488","0.00162166","0.0210651","1.0","By_ingredient","0.7375"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.00272631","0.0140685","1.0","By_ingredient","0.7328"
"SMTT01173","F8","X","Coagulation Factor VIII","Coagulation Factor VIII","ENSG00000185010","P00451","0.0192887","0.038405","1.0","By_ingredient","0.2164"
"SMTT01181","FAM111B","11","Family With Sequence Similarity 111 Member B","None","ENSG00000189057","None","0.0190787","0.0603271","1.0","By_ingredient","0.2289"
"SMTT01201","FASLG","1","Fas Ligand","None","ENSG00000117560","None","0.144308","0.170296","1.0","By_ingredient","0.1423"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.0890572","0.113547","1.0","By_ingredient","0.5167"
"SMTT01215","FCER2","None","Fc fragment of IgE receptor II","Low Affinity Immunoglobulin Epsilon Fc Receptor","ENSG00000104921","P06734","0.00384602","0.0193925","1.0","By_ingredient","0.5016"
"SMTT01232","FGF2","None","fibroblast growth factor 2","Fibroblast Growth Factor 2","ENSG00000138685","P09038","0.238733","0.267326","1.0","By_ingredient","0.1449"
"SMTT01255","FLG","1","Filaggrin","None","ENSG00000143631","None","0.0190787","0.0603271","1.0","By_ingredient","0.2246"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.00137045","0.0090754","1.0","By_ingredient","1.2867"
"SMTT01305","FUS","16","FUS RNA Binding Protein","None","ENSG00000089280","None","0.0192887","0.038405","1.0","By_ingredient","0.199"
"SMTT01308","FXYD2","11","FXYD Domain Containing Ion Transport Regulator 2","Sodium/potassium-transporting ATPase Subunit Gamma","ENSG00000137731","P54710","0.0192887","0.038405","1.0","By_ingredient","0.1765"
"SMTT01315","G6PC","17","Glucose-6-phosphatase Catalytic Subunit","None","ENSG00000131482","None","0.0749565","0.0989567","1.0","By_ingredient","0.1713"
"SMTT01317","G6PD","X","Glucose-6-phosphate Dehydrogenase","Glucose-6-phosphate 1-dehydrogenase","ENSG00000160211","P11413","0.144308","0.170296","1.0","By_ingredient","0.3734"
